544520, 137.941559, 66.272598
544525, 137.963531, 66.382462
544530, 138.007477, 66.514305
544585, 137.919571, 66.690086
544586, 138.051422, 66.777977
544586, 138.095367, 66.931786
544586, 138.117340, 66.997704
544586, 138.161285, 67.173485
544589, 138.205231, 67.217430
544594, 138.534821, 67.876602
544599, 138.600739, 67.986465
544604, 138.688629, 68.118301
544609, 138.688629, 68.162247
544614, 138.688629, 68.272110
544619, 138.754547, 68.338028
544623, 138.798492, 68.425919
544628, 138.842438, 68.447891
544633, 138.974274, 68.579727
544689, 139.018219, 68.601700
544689, 139.172012, 68.645645
544689, 139.259903, 68.711563
544690, 139.391754, 68.755508
544690, 139.479645, 68.843399
544690, 139.457672, 68.865372
544697, 140.050919, 68.777481
544702, 140.182770, 68.733536
544707, 140.138809, 68.711563
544712, 140.204742, 68.755508
544717, 140.380524, 68.711563
544722, 140.424469, 68.623672
544727, 140.622223, 68.513809
544732, 140.732086, 68.403946
544737, 140.776031, 68.381973
544793, 140.929840, 68.250137
544793, 141.105621, 68.294083
544793, 141.303360, 68.118301
544793, 141.413239, 68.140274
544793, 141.632965, 68.030411
544794, 141.742813, 67.964493
544801, 143.039215, 67.722794
544806, 143.214996, 67.678848
544811, 143.346817, 67.634911
544816, 143.456696, 67.656883
544821, 143.544586, 67.525047
544826, 143.676422, 67.503075
544831, 143.808258, 67.371239
544836, 143.874161, 67.415184
544841, 143.918121, 67.349266
544896, 144.006012, 67.283348
544897, 144.093903, 67.195457
544897, 144.181793, 67.129539
544898, 144.181793, 67.085594
544898, 144.137833, 67.019676
544898, 144.203766, 66.997704
544905, 144.401505, 66.316544
544910, 144.489395, 66.206680
544915, 144.621246, 66.096817
544920, 144.731110, 65.899063
544925, 144.862946, 65.745255
544929, 144.928848, 65.613419
544935, 145.060699, 65.437637
544940, 145.148590, 65.239891
544945, 145.258453, 65.042137
545000, 145.368317, 64.866356
545001, 145.500153, 64.624657
545001, 145.522125, 64.426903
545001, 145.653961, 64.185204
545002, 145.719879, 63.965473
545002, 145.807770, 63.723774
545009, 145.983551, 62.229633
545014, 145.961578, 61.987934
545019, 145.939606, 61.790180
545024, 145.895660, 61.570454
545029, 145.851715, 61.416645
545033, 145.807770, 61.218891
545038, 145.807770, 61.043110
545043, 145.675934, 60.867332
545048, 145.675934, 60.691551
545103, 145.610016, 60.449852
545104, 145.544098, 60.296043
545104, 145.478180, 60.054344
545105, 145.324371, 59.922508
545105, 145.280426, 59.680805
545105, 145.214508, 59.526997
545107, 144.159821, 58.340477
545112, 143.962051, 58.164696
545117, 143.676422, 57.922997
545122, 143.434708, 57.703270
545127, 143.149078, 57.505512
545132, 142.863434, 57.285786
545137, 142.511871, 57.088032
545142, 142.204254, 56.934223
545147, 141.786774, 56.692524
545151, 141.435211, 56.516743
545207, 141.039688, 56.362934
545208, 140.732086, 56.143204
545208, 140.446442, 56.011375
545208, 140.094879, 55.813622
545209, 139.743317, 55.725731
545209, 139.545563, 55.637840
545211, 137.524078, 54.978657
545216, 137.128555, 54.890766
545221, 136.798981, 54.802876
545226, 136.491364, 54.671040
545230, 136.205719, 54.539204
545235, 135.876129, 54.429340
545240, 135.546539, 54.297504
545245, 135.260880, 54.209614
545250, 135.019196, 54.011860
545256, 134.711578, 53.923969
545311, 134.381973, 53.660301
545311, 134.096344, 53.616356
545311, 133.832672, 53.440575
545312, 133.503082, 53.242821
545312, 133.151520, 53.067039
545312, 132.887848, 52.979149
545314, 131.261871, 52.012348
545319, 131.020172, 51.902485
545324, 130.866364, 51.726704
545329, 130.668610, 51.594868
545334, 130.426910, 51.375141
545339, 130.207169, 51.309219
545344, 130.053375, 51.133446
545349, 129.811676, 51.001610
545354, 129.679825, 50.935692
545359, 129.460114, 50.759911
545414, 129.328262, 50.650047
545418, 129.086578, 50.562157
545418, 128.976715, 50.452293
545418, 128.756989, 50.320457
545418, 128.669098, 50.254536
545419, 128.515289, 50.144672
545423, 127.504547, 49.309711
545428, 127.372704, 49.199848
545433, 127.240875, 49.111958
545438, 127.065094, 48.980122
545443, 126.933243, 48.804344
545448, 126.867332, 48.716454
545453, 126.647606, 48.584618
545457, 126.471825, 48.408836
545462, 126.296043, 48.342918
545518, 126.164207, 48.233055
545518, 125.988426, 48.035301
545518, 125.834625, 47.881493
545522, 125.614899, 47.837543
545522, 125.439117, 47.727680
545522, 125.219391, 47.573872
545522, 124.186676, 47.134418
545527, 124.032860, 47.112446
545532, 123.791168, 47.046528
545536, 123.681297, 47.134418
545541, 123.549461, 47.090473
545546, 123.395660, 47.068501
545551, 123.197899, 47.068501
545556, 123.131989, 47.090473
545561, 122.956207, 47.068501
545566, 122.824371, 47.112446
545622, 122.692535, 47.046528
545622, 122.626617, 47.068501
545622, 122.494774, 47.046528
545622, 122.428856, 47.112446
545626, 122.275055, 47.024555
545626, 122.253075, 47.046528
545626, 121.945457, 47.002583
545630, 121.967438, 46.936665
545635, 121.989403, 46.958637
545640, 121.945457, 46.870747
545645, 121.967438, 46.848774
545650, 121.967438, 46.804829
545655, 121.901512, 46.694965
545660, 121.945457, 46.563129
545665, 121.879547, 46.409317
545670, 121.945457, 46.343407
545725, 121.923492, 46.167625
545726, 121.967438, 46.013817
545726, 121.901512, 45.903954
545726, 121.879547, 45.750145
545727, 121.923492, 45.684227
545730, 121.901512, 45.552391
545730, 121.923492, 45.134907
545734, 121.901512, 45.134907
545739, 121.945457, 45.156879
545744, 121.923492, 45.134907
